#result_type=3
mmu-miR-19b-3p	1	1	524	2	5	528	17	17	7302	0.110573	0.07971	1
mmu-miR-22-3p	9	7	510	6	7	519	56	63	7205	0.11341	0.0814304	0.39647
mmu-miR-142a-3p	2	2	521	2	2	527	3	17	7307	0.0222751	0.428692	0.0825224
mmu-miR-494-3p	0	4	520	1	2	532	5	16	7314	0.123141	0.864009	0.0852986
mmu-miR-23b-3p	4	7	515	9	13	509	52	79	7222	0.0201881	0.163527	0.091126
mmu-miR-877-3p	3	2	521	2	1	532	11	6	7325	0.0321864	0.0916748	0.184127
mmu-miR-23a-3p	3	6	515	7	11	511	32	65	7222	0.0157073	0.0951614	0.116264
mmu-miR-10a-3p	1	2	515	2	5	515	10	33	7254	0.264017	0.109509	0.986086
mmu-miR-125b-1-3p	3	2	514	3	5	523	17	32	7246	0.131602	0.112323	0.768554
mmu-miR-384-3p	2	1	522	2	2	531	10	3	7327	0.0262326	0.149038	0.117025
mmu-miR-489-3p	0	3	522	0	2	528	1	6	7316	0.0273545	0.222404	0.117587
mmu-miR-92a-3p	1	4	520	2	2	530	12	15	7301	0.0997517	0.562488	0.122596
mmu-miR-434-3p	2	4	515	3	6	519	10	48	7254	0.0898228	0.140377	0.495092
mmu-miR-148b-3p	3	2	521	2	0	533	11	3	7319	0.0245666	0.188549	0.140643
mmu-miR-696	0	5	521	0	7	527	5	32	7297	0.0849614	0.147227	0.344447
mmu-miR-503-5p	3	0	521	4	4	523	21	14	7300	0.0319952	0.147523	0.463358
mmu-miR-483-5p	2	0	524	4	0	529	14	4	7322	0.156478	0.827565	0.159779
mmu-miR-199a-5p	2	4	515	2	11	518	35	45	7230	0.0317878	0.167977	0.627869
mmu-miR-18a-5p	2	1	521	3	2	529	6	18	7310	0.0417578	0.447363	0.169639
mmu-miR-125b-2-3p	0	3	522	0	0	535	1	7	7336	0.125561	1	0.169773
mmu-miR-199b-3p	1	2	523	0	1	534	2	7	7334	0.113675	0.479919	0.179801
mmu-miR-181c-3p	0	4	521	0	7	526	17	24	7296	0.0241267	0.201065	0.508135
mmu-miR-680	1	4	516	3	6	519	10	46	7258	0.125614	0.209981	0.499422
mmu-miR-690	1	4	516	3	6	519	10	46	7258	0.125614	0.209981	0.499422
mmu-miR-204-5p	4	1	514	6	8	523	44	44	7241	0.0713283	0.215475	0.836501
mmu-miR-185-5p	1	4	516	3	6	519	10	46	7258	0.128151	0.217462	0.51049
mmu-miR-203-5p	1	4	516	3	6	519	10	46	7258	0.128151	0.217462	0.51049
mmu-miR-30e-5p	1	0	525	2	1	532	5	6	7329	0.15901	0.519603	0.251
mmu-miR-30d-5p	1	1	524	4	5	527	5	37	7298	0.00808751	0.268021	0.419328
mmu-miR-96-3p	1	1	524	1	1	533	8	7	7322	0.40535	0.28473	0.842161
mmu-miR-130a-3p	1	1	523	1	4	523	7	23	7293	0.268346	0.298381	1
mmu-miR-137-3p	2	1	522	2	0	532	8	6	7323	0.160362	0.427568	0.305206
mmu-miR-33-5p	0	2	524	1	1	533	12	4	7323	0.126688	1	0.35407
mmu-miR-381-3p	1	1	524	3	4	528	4	33	7301	0.0243468	0.355806	0.691248
mmu-miR-30b-5p	0	0	526	1	2	533	5	8	7329	0.296622	0.360205	1
mmu-miR-126a-3p	1	1	524	2	1	532	9	7	7323	0.268387	0.47818	0.362546
mmu-miR-18b-5p	2	0	523	3	2	529	5	18	7314	0.0210628	0.425244	0.36302
mmu-miR-132-3p	2	4	514	3	7	518	17	59	7243	0.299874	0.58043	0.371514
mmu-miR-495-3p	1	1	523	4	4	528	6	34	7292	0.0174812	0.377227	0.409794
mmu-miR-470-5p	0	0	525	2	1	530	5	5	7326	0.211814	0.725369	0.383984
mmu-miR-128-3p	1	0	524	2	0	531	6	6	7327	0.298427	1	0.40003
mmu-let-7b-5p	0	1	525	0	2	533	2	9	7332	0.43684	0.425229	0.740201
mmu-miR-24-3p	5	4	518	4	8	517	43	74	7221	0.530231	0.473176	0.868229
mmu-miR-467a-5p	0	0	525	1	2	532	3	6	7329	0.190748	0.473689	0.494262
mmu-miR-196a-5p	1	1	523	1	1	533	8	7	7327	0.408962	0.525855	0.509202
mmu-miR-193b-3p	0	1	524	1	1	531	3	8	7331	0.332002	0.659894	0.511548
mmu-miR-344-3p	3	1	522	2	0	531	15	8	7308	0.292081	0.567473	0.598405
mmu-miR-221-3p	1	1	523	2	2	529	8	15	7315	0.267636	0.57608	0.594318
mmu-miR-199a-3p	0	2	523	0	1	530	3	10	7330	0.495694	0.662848	0.827189
mmu-miR-196b-5p	1	0	524	1	0	534	5	5	7333	0.513449	1	0.680314
mmu-miR-302a-3p	1	4	519	0	2	532	21	14	7304	0.118031	0.931745	0.706622
mmu-miR-23b-5p	1	0	523	2	3	528	12	25	7294	0.32912	0.993879	0.853156
mmu-miR-133a-5p	0	0	525	0	1	534	5	7	7327	0.892523	1	1
mmu-miR-294-5p	0	0	526	0	1	534	5	5	7326	0.842306	1	1
mmu-miR-295-5p	0	0	526	0	1	534	5	5	7326	0.842306	1	1
mmu-miR-338-3p	0	0	525	2	1	531	4	23	7312	0.199922	1	1
mmu-miR-455-3p	0	0	525	1	1	532	2	19	7314	0.429818	1	1
mmu-miR-467g	0	0	525	1	1	532	2	19	7314	0.429818	1	1


